gender,samerace,age,mn_sat,tuition,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,attr5_1,sinc5_1,intel5_1,fun5_1,match_es,lats,lons,int_corr,field_cd_1.0,field_cd_10.0,field_cd_11.0,field_cd_12.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,field_cd_16.0,field_cd_17.0,field_cd_18.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_nan,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,race_nan,race_5.0,goal_1.0,goal_2.0,goal_3.0,goal_4.0,goal_5.0,goal_6.0,goal_nan,date_1.0,date_2.0,date_3.0,date_4.0,date_5.0,date_6.0,date_7.0,date_nan,go_out_1.0,go_out_2.0,go_out_3.0,go_out_4.0,go_out_5.0,go_out_6.0,go_out_7.0,go_out_nan,career_c_1.0,career_c_10.0,career_c_11.0,career_c_12.0,career_c_13.0,career_c_14.0,career_c_15.0,career_c_16.0,career_c_17.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_8.0,career_c_9.0,career_c_nan,gender_o,age_o,mn_sat_o,tuition_o,imprace_o,imprelig_o,income_o,sports_o,tvsports_o,exercise_o,dining_o,museums_o,art_o,hiking_o,gaming_o,clubbing_o,reading_o,tv_o,theater_o,movies_o,concerts_o,music_o,shopping_o,yoga_o,exphappy_o,expnum_o,attr1_1_o,sinc1_1_o,intel1_1_o,fun1_1_o,shar1_1_o,attr4_1_o,sinc4_1_o,intel4_1_o,fun4_1_o,shar4_1_o,attr2_1_o,sinc2_1_o,intel2_1_o,fun2_1_o,shar2_1_o,attr3_1_o,sinc3_1_o,intel3_1_o,fun3_1_o,attr5_1_o,sinc5_1_o,intel5_1_o,fun5_1_o,match_es_o,lats_o,lons_o,field_cd_1.0_o,field_cd_10.0_o,field_cd_11.0_o,field_cd_12.0_o,field_cd_13.0_o,field_cd_14.0_o,field_cd_15.0_o,field_cd_16.0_o,field_cd_17.0_o,field_cd_18.0_o,field_cd_2.0_o,field_cd_3.0_o,field_cd_4.0_o,field_cd_5.0_o,field_cd_6.0_o,field_cd_7.0_o,field_cd_8.0_o,field_cd_9.0_o,field_cd_nan_o,race_1.0_o,race_2.0_o,race_3.0_o,race_4.0_o,race_6.0_o,race_nan_o,race_5.0_o,goal_1.0_o,goal_2.0_o,goal_3.0_o,goal_4.0_o,goal_5.0_o,goal_6.0_o,goal_nan_o,date_1.0_o,date_2.0_o,date_3.0_o,date_4.0_o,date_5.0_o,date_6.0_o,date_7.0_o,date_nan_o,go_out_1.0_o,go_out_2.0_o,go_out_3.0_o,go_out_4.0_o,go_out_5.0_o,go_out_6.0_o,go_out_7.0_o,go_out_nan_o,career_c_1.0_o,career_c_10.0_o,career_c_11.0_o,career_c_12.0_o,career_c_13.0_o,career_c_14.0_o,career_c_15.0_o,career_c_16.0_o,career_c_17.0_o,career_c_2.0_o,career_c_3.0_o,career_c_4.0_o,career_c_5.0_o,career_c_6.0_o,career_c_7.0_o,career_c_8.0_o,career_c_9.0_o,career_c_nan_o,partnerDistance,match
0,0,26.0,1300.8602409638554,21252.001402032947,3.0,3.0,44931.88022202746,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,5.0,8.251381215469614,14.0,14.0,14.0,7.0,6.0,20.0,6.0,9.0,11.0,6.0,20.0,6.0,6.0,14.0,8.0,7.0,9.0,8.0,6.0,7.0,8.0,10.0,4.0,5.0,-31.7613365,-71.3187697,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,24.0,1320.0,25533.0,9.0,6.0,47624.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,8.357390700902151,11.0,9.0,9.0,9.0,8.0,11.0,9.0,9.0,10.0,9.0,11.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,9.0,7.0,9.0,8.0,9.0,1.0,38.49314611201413,-121.52605207526504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5828.710567225089,0
1,0,23.0,1400.0,27395.0,3.0,1.0,33772.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,8.251381215469614,14.0,3.0,16.0,8.0,11.0,26.0,0.0,5.0,13.0,8.0,14.0,11.0,6.0,11.0,6.0,8.0,7.0,9.0,7.0,9.0,10.0,8.0,5.0,3.0,40.79768704370263,-73.96763496896428,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,30.0,1188.0,11311.0,1.0,1.0,44991.57142857143,7.0,8.0,4.0,9.0,10.0,10.0,1.0,1.0,7.0,10.0,3.0,10.0,9.0,7.0,8.0,8.0,5.0,6.0,8.357390700902151,11.0,11.0,19.0,3.0,5.0,18.0,5.0,13.0,5.0,5.0,20.0,11.0,6.0,11.0,3.0,9.0,10.0,9.0,7.0,9.0,10.0,10.0,5.0,1.0,40.71439253233083,-74.07239347330827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948763489721566,0
0,0,23.0,1300.8602409638554,21252.001402032947,1.0,4.0,30973.0,5.0,1.0,7.0,7.0,9.0,5.0,9.0,1.0,3.0,9.0,3.0,9.0,9.0,9.0,7.0,5.0,10.0,7.0,0.0,6.0,14.0,11.0,6.0,8.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,23.0,3.0,6.0,11.0,9.0,3.0,10.0,8.0,3.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,1.0,40.07416759199918,-82.97077208603454,0.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,39.0,1299.2247324613554,21202.225347222222,1.0,1.0,51725.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,6.0,22.0,11.0,8.0,11.0,3.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,17.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,6.0,39.24153956032225,-84.37366640745216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.22276771286711,0
0,0,29.0,1300.8602409638554,21252.001402032947,2.0,2.0,44931.88022202746,3.0,2.0,6.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,2.0,8.0,12.0,10.0,14.0,3.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,17.0,8.0,8.0,11.0,6.0,8.0,8.0,8.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,4.035893878966534,16.795092766666667,96.1709662,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,27.0,1299.2247324613554,21202.225347222222,7.0,1.0,44991.57142857143,9.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,8.0,5.0,3.0,5.0,9.0,1.0,12.0,12.0,12.0,12.0,6.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,14.0,11.0,8.0,8.0,8.0,5.0,8.0,8.0,5.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.018434782608695,54.6860951516129,25.273268577419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4516.078252815312,0
0,1,23.0,1300.8602409638554,21252.001402032947,2.0,4.0,43664.0,9.0,4.0,9.0,7.0,7.0,4.0,6.0,5.0,7.0,5.0,3.0,9.0,9.0,6.0,4.0,5.0,1.0,7.0,12.0,11.0,11.0,11.0,8.0,6.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,14.0,6.0,6.0,14.0,6.0,7.0,8.0,8.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,0.0,37.90092067974684,-122.06073681392404,0.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,22.0,1299.2247324613554,21202.225347222222,9.0,2.0,44991.57142857143,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,6.0,17.0,8.0,14.0,14.0,0.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,17.0,9.0,14.0,14.0,0.0,7.0,9.0,7.0,6.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,2.0,37.171004921428576,-89.16575247857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1793.594178838716,0
1,0,25.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,7.0,7.0,8.0,3.0,2.0,2.0,6.0,5.0,9.0,8.0,2.0,4.0,7.0,9.0,10.0,3.0,1.0,8.0,8.251381215469614,9.0,12.0,12.0,12.0,6.0,11.0,9.0,10.0,11.0,9.0,7.0,11.0,11.0,11.0,9.0,7.0,7.0,7.0,7.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,10.0,38.49960860456897,-23.599161003415155,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.0,1299.2247324613554,21202.225347222222,5.0,1.0,78704.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0,2.0,8.357390700902151,11.0,12.0,10.0,10.0,7.0,9.0,12.0,10.0,9.0,11.0,13.0,8.0,10.0,13.0,7.0,8.0,10.0,8.0,6.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,2.0,48.6243336,2.4444164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929.1708670977805,1
1,0,23.0,1300.8602409638554,21252.001402032947,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,11.0,14.0,11.0,9.0,6.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,14.0,6.0,6.0,17.0,11.0,6.0,9.0,8.0,6.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,1.0,37.798542659090906,-122.40967664909093,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.0,1299.2247324613554,21202.225347222222,2.0,4.0,43664.0,9.0,4.0,9.0,7.0,7.0,4.0,6.0,5.0,7.0,5.0,3.0,9.0,9.0,6.0,4.0,5.0,1.0,7.0,11.0,11.0,11.0,11.0,9.0,6.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,14.0,6.0,6.0,14.0,6.0,7.0,8.0,8.0,8.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,0.0,37.90092067974684,-122.06073681392404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.309041214286147,0
1,0,25.0,1320.0,25533.0,10.0,7.0,66827.0,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,8.251381215469614,18.0,6.0,9.0,12.0,6.0,22.0,3.0,8.0,8.0,11.0,17.0,6.0,12.0,6.0,6.0,6.0,10.0,9.0,8.0,6.0,9.0,10.0,8.0,1.0,25.1587466,101.7571782,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.0,1400.0,26630.0,5.0,6.0,25831.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,8.357390700902151,3.0,15.0,12.0,6.0,15.0,8.0,11.0,8.0,8.0,11.0,17.0,9.0,4.0,12.0,12.0,4.0,8.0,10.0,6.0,6.0,7.0,9.0,6.0,2.0,40.74840068338338,-73.99405168428429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7874.897166069193,0
0,1,27.0,1260.0,24742.0,10.0,5.0,44931.88022202746,9.0,7.0,9.0,9.0,8.0,8.0,5.0,1.0,5.0,6.0,9.0,4.0,9.0,8.0,7.0,7.0,4.0,4.0,8.251381215469614,14.0,11.0,6.0,11.0,6.0,29.0,3.0,3.0,11.0,6.0,42.0,1.0,1.0,11.0,1.0,7.0,9.0,6.0,7.0,8.0,9.0,8.0,9.0,2.0,42.201099766666665,-72.62530089166667,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,27.0,1360.0,26062.0,8.0,8.0,55080.0,10.0,8.0,5.0,8.0,1.0,1.0,8.0,10.0,1.0,8.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,8.357390700902151,11.0,11.0,11.0,11.0,6.0,29.0,6.0,6.0,6.0,3.0,17.0,6.0,6.0,11.0,6.0,7.0,10.0,10.0,6.0,7.0,10.0,10.0,5.0,2.0,40.77016551009995,-73.95972057001578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.6004894921694,0
0,0,30.0,1227.0,16650.0,1.0,1.0,44931.88022202746,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,3.0,8.251381215469614,9.0,11.0,11.0,11.0,6.0,14.0,17.0,6.0,6.0,6.0,17.0,11.0,8.0,8.0,6.0,8.0,9.0,9.0,7.0,7.0,10.0,10.0,8.0,4.035893878966534,29.86843049926017,-97.9529835096794,-0.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,23.0,1309.0,15162.0,3.0,8.0,36673.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,8.357390700902151,9.0,14.0,11.0,6.0,11.0,11.0,11.0,6.0,11.0,11.0,11.0,11.0,6.0,11.0,11.0,7.0,10.0,9.0,10.0,6.0,8.0,10.0,8.0,0.0,37.7787777510404,-122.48904581542229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.0897545215228,0
1,1,29.0,1460.0,27230.0,2.0,10.0,55080.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,8.251381215469614,52.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,15.0,48.0,1.0,1.0,1.0,1.0,7.090084643288996,8.29111245465538,8.402660217654171,7.712817412333736,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,2.0,40.77016551009995,-73.95972057001578,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,38.0,1309.0,15162.0,4.0,6.0,31809.0,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,7.0,9.0,6.0,6.0,3.0,5.0,5.0,8.357390700902151,8.0,8.0,11.0,8.0,11.0,12.0,9.0,9.0,12.0,9.0,25.0,3.0,3.0,15.0,5.0,6.0,9.0,8.0,6.0,5.0,8.0,8.0,5.0,1.0,38.68205680526316,-121.78828236842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2514.023470332498,0
1,0,24.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,7.0,9.0,3.0,9.0,9.0,8.0,6.0,7.0,7.0,7.0,3.0,6.0,7.0,8.0,7.0,4.0,1.0,9.0,8.251381215469614,15.0,15.0,15.0,2.0,1.0,17.0,8.0,8.0,8.0,6.0,14.0,14.0,14.0,5.0,3.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,3.0,24.4769288,90.2934413,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.0,1200.0,14915.0,2.0,1.0,35627.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,8.357390700902151,10.0,12.0,12.0,15.0,2.0,17.0,11.0,8.0,11.0,6.0,19.0,5.0,5.0,16.0,5.0,6.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,2.0,33.36427001339862,-117.21991949846348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8049.832407036312,0
0,1,26.0,1430.0,26908.0,6.0,1.0,49409.0,4.0,3.0,3.0,9.0,10.0,9.0,9.0,1.0,3.0,10.0,6.0,8.0,10.0,5.0,10.0,7.0,7.0,3.0,8.251381215469614,8.0,11.0,8.0,16.0,5.0,8.0,11.0,8.0,14.0,5.0,14.0,6.0,6.0,14.0,8.0,4.0,7.0,8.0,7.0,5.0,6.0,7.0,8.0,2.0,40.781740629994914,-73.95114474641586,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,27.0,1299.2247324613554,21202.225347222222,1.0,1.0,44991.57142857143,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,4.0,8.357390700902151,41.0,3.0,3.0,3.0,3.0,52.0,1.0,1.0,1.0,1.0,33.0,6.0,6.0,6.0,3.0,7.0,7.0,8.0,8.0,7.0,7.0,10.0,10.0,3.0,40.760392422258064,-74.14329008387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.161849078626913,0
